id,ror_display,acronym,alias,label,country_name,created,last_modified
https://ror.org/04fj16d47,Kroger (United States),,no_lang_code: The Kroger Co,"no_lang_code: Kroger, Kroger (United States)",United States,8/19/2024,8/21/2024
https://ror.org/03mnkh157,Enphase Energy (United States),,"en: Enphase, Enphase Energy Inc","en: Enphase Energy, Enphase Energy (United States)",United States,8/19/2024,8/21/2024
https://ror.org/016cpew17,State Regional Archives in Prague,,,en: State Regional Archives in Prague; cs: Státní oblastní archiv v Praze,Czechia,8/19/2024,8/21/2024
https://ror.org/02hha8x90,Liaocheng Center for Disease Control and Prevention,no_lang_code: LCCDC,en: Center for Disease Control and Prevention of Liaocheng,en: Liaocheng Center for Disease Control and Prevention; zh: 聊城市疾病预防控制中心,China,8/19/2024,8/21/2024
https://ror.org/00r2rga43,Cambricon (China),,"en: Beijing Zhongke Cambricon Technologies Corp Ltd, Cambricon Technologies, Cambricon Technologies Corp Ltd, Cambricon Technologies Corporation Limited, Cambricon Technologies Corporation Ltd; no_lang_code: Hanwuji Keji; zh: 寒武纪科技","en: Cambricon, Cambricon (China), 寒武纪; zh: 北京中科寒武纪科技有限公司",China,8/19/2024,8/21/2024
https://ror.org/038x25e13,Florida Global University,en: FGU,,en: Florida Global University; es: Universidad Global de Florida,United States,8/19/2024,8/21/2024
https://ror.org/04zjhw235,Instituto Tecnológico Superior de Acatlán de Osorio,es: ITSAO,es: ITSAO,"es: Instituto Tecnológico Superior de Acatlán de Osorio, TecNM Campus de Acatlán de Osorio, Tecnológico Nacional de México Campus de Acatlán de Osorio",Mexico,8/19/2024,8/21/2024
https://ror.org/00c319182,The Society of Occupational Medicine,en: SOM,en: Society of Occupational Medicine,en: The Society of Occupational Medicine,United Kingdom,8/19/2024,8/21/2024
https://ror.org/02hv38g57,Lululemon Athletica (United States),,"no_lang_code: Lululemon, Lululemon Athletica Inc","no_lang_code: Lululemon Athletica, Lululemon Athletica (United States)",United States,8/19/2024,8/21/2024
https://ror.org/03qj7sq78,CareQuest Institute for Oral Health,,,en: CareQuest Institute for Oral Health,United States,8/19/2024,8/21/2024
https://ror.org/004yv2z91,Ping An (China),,"no_lang_code: China Ping An; zh: 中国平安, 中国平安保险集团, 平安金融","no_lang_code: Ping An, Ping An (China); zh: 中国平安保险（集团）股份有限公司",China,8/19/2024,8/21/2024
https://ror.org/03w9xqv95,Lowe's (United States),,"no_lang_code: Lowe's Companies, Inc.","no_lang_code: Lowe's, Lowe's (United States)",United States,8/19/2024,8/21/2024
https://ror.org/01wfdn362,Ministerio de Educación del Ecuador,es: MINEDUC,es: MINEDUC - Ministerio de Educación del Ecuador; en: Ministry of Education of Ecuador,es: Ministerio de Educación del Ecuador,Ecuador,8/19/2024,8/21/2024
https://ror.org/03tc3ph72,Sempra Energy (United States),,"en: AIG Trading, Sempra Energy","en: Sempra Energy, Sempra Energy (United States)",United States,8/19/2024,8/21/2024
https://ror.org/03z22t144,Mercedes-Benz (Japan),,no_lang_code: Mercedes-Benz Japan,no_lang_code: Mercedes-Benz (Japan); ja: メルセデスベンツ日本,Japan,8/19/2024,8/21/2024
https://ror.org/01avfeb97,Imam Alkadhim University College,no_lang_code: IKU,en: Imam Alkadhum College,en: Imam Alkadhim University College; ar: كلية الامام الكاظم,Iraq,8/19/2024,8/21/2024
https://ror.org/04w5qp452,TeX Users Group,en: TUG,,en: TeX Users Group,United States,8/19/2024,8/21/2024
https://ror.org/01pch6n67,Broadridge Financial Solutions (United States),,"en: Broadridge, Broadridge Financial Solutions, Inc.","en: Broadridge Financial Solutions, Broadridge Financial Solutions (United States)",United States,8/19/2024,8/21/2024
https://ror.org/049sebs45,Chubb (Switzerland),,no_lang_code: ACE Limited,"no_lang_code: Chubb, Chubb (Switzerland)",Switzerland,8/19/2024,8/21/2024
https://ror.org/01n015v70,Deepblue Technology (China),,"en: DeepBlue Technology (Shanghai) Co., Ltd; zh: 深兰科技","en: Deepblue Technology, Deepblue Technology (China); zh: 深兰科技（上海）有限公司",China,8/19/2024,8/21/2024
https://ror.org/02frhb430,Pony.AI (China),,en: Pony.AI Inc,"en: Pony.AI, Pony.AI (China)",China,8/19/2024,8/21/2024
https://ror.org/01xc2fv34,Mosaic Company (United States),,de: Mosaic Co; en: The Mosaic Co,"en: Mosaic Company, Mosaic Company (United States)",United States,8/19/2024,8/21/2024
https://ror.org/010bvr713,Instituto Colombiano del Petróleo,es: ECOPETROL,,es: Instituto Colombiano del Petróleo,Colombia,8/19/2024,8/21/2024
https://ror.org/01vbv2a78,Emedic Salud,,,es: Emedic Salud,Peru,8/19/2024,8/21/2024
https://ror.org/042phe474,SGS Germany GmbH (Germany),no_lang_code: SGS,no_lang_code: SGS Germany,"no_lang_code: SGS Germany GmbH, SGS Germany GmbH (Germany)",Germany,8/19/2024,8/21/2024
https://ror.org/02zvqmp51,V.F. Corporation (United States),,"en: VF Corp., VF Corporation","en: V.F. Corporation, V.F. Corporation (United States)",United States,8/19/2024,8/21/2024
https://ror.org/03dtap658,Sociedad Colombiana de Cirugía Ortopédica y Traumatología,es: SCCOT,,es: Sociedad Colombiana de Cirugía Ortopédica y Traumatología,Colombia,8/19/2024,8/21/2024
https://ror.org/0526wv466,Universitas Muhammadiyah Kuningan,id: UPMK,,id: Universitas Muhammadiyah Kuningan,Indonesia,8/19/2024,8/21/2024
https://ror.org/0439k2291,Universidad Tecnológica del Valle de Toluca,es: UTVT,es: UT Valle de Toluca,es: Universidad Tecnológica del Valle de Toluca,Mexico,8/19/2024,8/21/2024
https://ror.org/0231an742,Jiangmen Underground Neutrino Observatory,en: JUNO,en: Kaiping Neutrino Research Center,en: Jiangmen Underground Neutrino Observatory; zh: 江门地下中微子实验观测站,China,8/19/2024,8/21/2024
https://ror.org/03n450987,Global Citizenship Foundation,en: GCF,,en: Global Citizenship Foundation,Estonia,8/19/2024,8/21/2024
https://ror.org/049ahjd53,Daimler Truck (Germany),,,"en: Daimler Truck, Daimler Truck (Germany)",Germany,8/19/2024,8/21/2024
https://ror.org/034wrbs29,Shanghai Ecological Forecasting and Remote Sensing Center,,,en: Shanghai Ecological Forecasting and Remote Sensing Center; zh: 上海市生态气象和卫星遥感中心,China,8/19/2024,8/21/2024
https://ror.org/02j0qs062,MGM Resorts International (United States),,"en: MGM Mirage, MGM Resorts","en: MGM Resorts International, MGM Resorts International (United States)",United States,8/19/2024,8/21/2024
https://ror.org/018yqmx18,Huntington Bancshares (United States),,"en: Huntington Bancshares Inc, Huntington Bancshares Incorporated, Huntington National Bank","en: Huntington Bancshares, Huntington Bancshares (United States)",United States,8/19/2024,8/21/2024
https://ror.org/035ky6r06,Civilization University,,,en: Civilization University; ar: جامعة الحضارة,Yemen,8/19/2024,8/21/2024
https://ror.org/01gsw0r50,Deutsche Gesellschaft für Patientensicherheit gGmbH,de: DGPS,de: Deutsche Gesellschaft für Patientensicherheit,de: Deutsche Gesellschaft für Patientensicherheit gGmbH,Germany,8/19/2024,8/21/2024
https://ror.org/005dzvw93,Zhipu AI (China),,"en: Beijing Knowledge Atlas Technology Co Ltd, Beijing Zhipu Huazhang Technology Co.; zh: 智谱ai","no_lang_code: Zhipu AI, Zhipu AI (China); zh: 北京智谱华章科技有限公司",China,8/19/2024,8/21/2024
https://ror.org/03ze73t75,Recyclage et risque,,"fr: Recyclage et risque, UPR Recyclage et risque, Unité de recherche Recyclage et risque",fr: Recyclage et risque; en: Recycling and Risk,France,8/19/2024,8/21/2024
https://ror.org/0316y5a96,St. Xavier's College (Autonomous),,"en: St. Xavier's College, St. Xavier's College Palayamkottai",en: St. Xavier's College (Autonomous),India,8/19/2024,8/21/2024
https://ror.org/04c7yen31,Kookje College,,"en: International University, Kookje University",en: Kookje College; kr: 국제대학교,South Korea,8/19/2024,8/21/2024
https://ror.org/03nj9d526,Al-Hadi University College,en: HUC,,en: Al-Hadi University College; ar: كلية الهادي الجامعة,Iraq,8/19/2024,8/21/2024
https://ror.org/05rsgy424,Sysco (United States),,en: Sysco Corporation,no_lang_code: Sysco; en: Sysco (United States),United States,8/19/2024,8/21/2024
https://ror.org/027cbpk76,CBRE Group (United States),en: CBRE,en: CBRE Group Inc,"en: CBRE Group, CBRE Group (United States)",United States,8/19/2024,8/21/2024
https://ror.org/0348v8v06,Deepglint (China),,"en: Beijing Deepglint Technology Co Ltd, Beijing Deepglint Technology Limited, Deep Glint; no_lang_code: Geling Shentong; zh: 格灵深瞳","en: Deepglint, Deepglint (China); zh: 北京格灵深瞳信息技术有限公司",China,8/19/2024,8/21/2024
https://ror.org/05p76fn60,Aerojet Rocketdyne (United States),,"en: Aerojet, Aerojet Rocketdyne Holdings",en: Aerojet Rocketdyne (United States),United States,8/19/2024,8/21/2024
https://ror.org/0488bwq42,Delhi Skill and Entrepreneurship University,en: DSEU,,en: Delhi Skill and Entrepreneurship University,India,8/19/2024,8/21/2024
https://ror.org/011r0yf09,Charter Communications (United States),,en: Charter Communications Inc,"en: Charter Communications, Charter Communications (United States)",United States,8/19/2024,8/21/2024
https://ror.org/047b8ap14,FactSet (United States),,,"en: FactSet, FactSet (United States)",United States,8/19/2024,8/21/2024
https://ror.org/04ppmte83,Mercedes-Benz (United States),,,no_lang_code: Mercedes-Benz (United States),United States,8/19/2024,8/21/2024
https://ror.org/04md5yc36,Phramongkutklao College of Medicine,no_lang_code: PCM,th: วิทยาลัยแพทยศาสตร์พระมงกุฎเกล้า,en: Phramongkutklao College of Medicine,Thailand,8/19/2024,8/21/2024
https://ror.org/02ajrys73,Empower AI (United States),,en: NCI Information Systems,"en: Empower AI, Empower AI (United States)",United States,8/19/2024,8/21/2024
https://ror.org/017sz3r20,Invesco (United States),,,"no_lang_code: Invesco, Invesco (United States)",United States,8/19/2024,8/21/2024
https://ror.org/04gsj9h69,Fifth Third Bancorp (United States),,"en: Fifth Third Bank, Fifth Third Bank National Association","en: Fifth Third Bancorp, Fifth Third Bancorp (United States)",United States,8/19/2024,8/21/2024
https://ror.org/0517rzt45,T. Rowe Price Group (United States),,"en: T. Rowe Price, T. Rowe Price Associates, T. Rowe Price Group, Inc.","en: T. Rowe Price Group, T. Rowe Price Group (United States)",United States,8/19/2024,8/21/2024
https://ror.org/03b8cwr11,Hilton Worldwide Holdings (United States),,"en: Hilton, Hilton Hotels Corporation, Hilton Worldwide","en: Hilton Worldwide Holdings, Hilton Worldwide Holdings (United States)",United States,8/19/2024,8/21/2024
https://ror.org/049sjm257,Fortinet (United States),,no_lang_code: Fortinet Inc,"no_lang_code: Fortinet, Fortinet (United States)",United States,8/19/2024,8/21/2024
https://ror.org/012874a19,Anduril Industries (United States),,"no_lang_code: Anduril, Anduril Industries Inc","no_lang_code: Anduril Industries, Anduril Industries (United States)",United States,8/19/2024,8/21/2024
https://ror.org/02pz5q213,J. B. Hunt Transport Services (United States),,"en: J. B. Hunt, J. B. Hunt Transport Inc, J. B. Hunt Transport Services Inc","en: J. B. Hunt Transport Services, J. B. Hunt Transport Services (United States)",United States,8/19/2024,8/21/2024
https://ror.org/03qz2be51,CMS Energy (United States),,"en: CMS Energy Corp, CMS Energy Corporation","en: CMS Energy, CMS Energy (United States)",United States,8/19/2024,8/21/2024
https://ror.org/00jcbwz30,Huntington Ingalls Industries (United States),,en: Huntington Ingalls Industries Inc,"en: Huntington Ingalls Industries, Huntington Ingalls Industries (United States)",United States,8/19/2024,8/21/2024
https://ror.org/046gx1e19,STKIP Muhammadiyah Kuningan,,en: Muhammadiyah Kuningan School of Teacher Training and Education; id: Sekolah Tinggi Keguruan dan Ilmu Pendidikan Muhammadiyah Kuningan,id: STKIP Muhammadiyah Kuningan,Indonesia,8/19/2024,8/21/2024
https://ror.org/042qa2p32,Tamr (United States),,no_lang_code: Tamr Inc,"no_lang_code: Tamr, Tamr (United States)",United States,8/19/2024,8/21/2024
https://ror.org/00raqbe38,PPL (United States),,"en: PP&L, PPL Corporation, Pennsylvania Power & Light, Pennsylvania Power and Light","en: PPL, PPL (United States)",United States,8/19/2024,8/21/2024
https://ror.org/01h1d4660,Enflame (China),,"en: Beijing Suiyuan Intelligent Tech Co Ltd, Shanghai Enflame Technology Co Ltd, Shanghai Suiyuan Tech Co Ltd, Suiyuan Technology; zh: 燧原科技",pt: Enflame; en: Enflame (China),China,8/19/2024,8/21/2024
https://ror.org/015em2733,Data Documentation Initiative Alliance,en: DDI,en: DDI Alliance,en: Data Documentation Initiative Alliance,United States,8/19/2024,8/21/2024
https://ror.org/05a0xpx35,Maine College of Health Professions,en: MCHP,,en: Maine College of Health Professions,United States,8/19/2024,8/21/2024
https://ror.org/032ctpc91,CF Industries Holdings (United States),,no_lang_code: CF Industries,"no_lang_code: CF Industries Holdings, CF Industries Holdings (United States)",United States,8/19/2024,8/21/2024
https://ror.org/0258as409,Kuaishou (China),,"en: Beijing Kuaishou Technology Ltd, Kuaishou Technology; no_lang_code: Kwai Inc","no_lang_code: Kuaishou, Kuaishou (China); zh: 北京快手科技有限公司, 快手",China,8/19/2024,8/21/2024
https://ror.org/007v4hf75,VIT-AP University,en: VITAP,,en: VIT-AP University,India,8/19/2024,8/21/2024
https://ror.org/0379dv337,Datarobot (United States),,en: Datarobot Inc,"en: Datarobot, Datarobot (United States)",Iran,8/19/2024,8/21/2024
https://ror.org/023cz3h96,Exergetic Systems (Canada),no_lang_code: ESI,en: Exergetic Systems Limited,"en: Exergetic Systems, Exergetic Systems (Canada)",Canada,8/19/2024,8/21/2024
https://ror.org/032kzxf45,Vanguard (United States),,"en: The Vanguard Group, The Vanguard Group, Inc, Vanguard Group Inc","en: Vanguard, Vanguard (United States)",United States,8/19/2024,8/21/2024
https://ror.org/02ezdv132,Kinder Morgan (United States),,no_lang_code: Kinder Morgan Inc,"no_lang_code: Kinder Morgan, Kinder Morgan (United States)",United States,8/19/2024,8/21/2024
https://ror.org/03qn3zw06,Lakeside University College Ghana,"en: LUCG, MIST","en: LUC Ghana, Lakeside University College, Madina Institute of Science and Technology",en: Lakeside University College Ghana,Ghana,8/19/2024,8/21/2024
https://ror.org/02eh44r60,Regions Financial (United States),,"en: Regions Bank, Regions Financial Corporation","en: Regions Financial, Regions Financial (United States)",United States,8/19/2024,8/21/2024
https://ror.org/006c9jk14,Zymergen (United States),,"no_lang_code: Zymergen Bioinformatics, Zymergen Inc","no_lang_code: Zymergen, Zymergen (United States)",United States,8/19/2024,8/21/2024
https://ror.org/00hbd6420,Spotify (Sweden),,"no_lang_code: Spotify Technology, Spotify Technology S.A.","no_lang_code: Spotify, Spotify (Sweden)",Sweden,8/19/2024,8/21/2024
https://ror.org/05p5v2j38,Jane Street (United States),,"en: Jane Street Capital, Jane Street Group, Jane Street Group LLC","en: Jane Street, Jane Street (United States)",United States,8/19/2024,8/21/2024
https://ror.org/02jzypx27,Hikvision (China),,"en: Hangzhou Hikvision Digital Technology Co., Ltd., Hikvision Digital Technology; zh: 海康威视","no_lang_code: Hikvision, Hikvision (China); zh: 杭州海康威视数字技术股份有限公司",China,8/19/2024,8/21/2024
https://ror.org/02nayd663,Mitsubishi Fuso Truck and Bus (Japan),,,"en: Mitsubishi Fuso Truck and Bus, Mitsubishi Fuso Truck and Bus (Japan); ja: 三菱ふそうトラックバス株式会社",Japan,8/19/2024,8/21/2024
https://ror.org/00bc02b32,AutoZone (United States),,en: Autozone Inc,"en: AutoZone, AutoZone (United States)",United States,8/19/2024,8/21/2024
https://ror.org/0573vrp16,Abgeordnetenhaus Berlin,de: AGH,"de: Abgeordnetenhaus von Berlin, State Parliament of Berlin; en: House of Representatives of Berlin",de: Abgeordnetenhaus Berlin,Germany,8/19/2024,8/21/2024
https://ror.org/05a5cgn70,Xiaopeng Motors (China),,en: XPeng; zh: 小鹏汽车,"en: Guangzhou Xiaopeng Motors Technology Co Ltd, Xiaopeng Motors, Xiaopeng Motors (China); zh: 广州小鹏汽车科技有限公司",China,8/19/2024,8/21/2024
https://ror.org/00j5bqf83,Nucor (United States),,no_lang_code: Nucor Corporation,"no_lang_code: Nucor, Nucor (United States)",United States,8/19/2024,8/21/2024
https://ror.org/014th2j85,Generac (United States),,no_lang_code: Generac Holdings Inc,"no_lang_code: Generac, Generac (United States)",United States,8/19/2024,8/21/2024
https://ror.org/03mjtaj61,Council of Graduate Departments of Psychology,en: COGDOP,,en: Council of Graduate Departments of Psychology,United States,8/19/2024,8/21/2024
https://ror.org/01hv86c27,Agro-écologie et intensification durable des cultures annuelles,,"fr: Aida, UPR Aida",fr: Agro-écologie et intensification durable des cultures annuelles; en: Agroecology and Sustainable Intensification for Annual Crops,France,8/19/2024,8/21/2024
https://ror.org/000zz1243,Dinas Pendidikan Kabupaten Grobogan,,id: Disdik Grobogan; en: Education Office of Grobogan District,id: Dinas Pendidikan Kabupaten Grobogan,Indonesia,8/19/2024,8/21/2024
https://ror.org/03jwjxy73,ECAL/Ecole cantonale d'art de Lausanned’art de Lausanne,fr: ECAL,fr: HES-SO ECAL/Ecole cantonale d’art de Lausanne; no_lang_code: HES-SO School of Art & Design - ECAL/Ecole cantonale,en: ECAL/Ecole cantonale d'art de Lausanned’art de Lausanne,Switzerland,8/19/2024,8/21/2024
https://ror.org/00kzhpn90,Keycorp (United States),,,"en: Keycorp, Keycorp (United States)",United States,8/19/2024,8/21/2024
https://ror.org/012ddk914,Bath & Body Works (United States),,en: Bath and Body Works,"en: Bath & Body Works, Bath & Body Works (United States)",United States,8/19/2024,8/21/2024
https://ror.org/0107nyd78,Tübingen AI Center,,,en: Tübingen AI Center,Germany,8/19/2024,8/21/2024
https://ror.org/034fj3b42,Los Altos History Museum,en: LAHM,,en: Los Altos History Museum,United States,8/19/2024,8/21/2024
https://ror.org/0011v9813,Evenor-Tech (Spain),,,"no_lang_code: Evenor-Tech, Evenor-Tech (Spain)",Spain,8/19/2024,8/21/2024
https://ror.org/0519z1a07,Universidad Tecnológica del Valle del Mezquital,es: UTVM,,es: Universidad Tecnológica del Valle del Mezquital,Mexico,8/19/2024,8/21/2024
https://ror.org/04n60x970,GE Vernova (United States),,no_lang_code: GE Vernova Inc,"no_lang_code: GE Vernova, GE Vernova (United States)",United States,8/19/2024,8/21/2024
https://ror.org/03xxf5v12,Airbnb (United States),,"en: Airbed & Breakfast, Airbnb Inc","en: Airbnb, Airbnb (United States)",United States,8/19/2024,8/21/2024
https://ror.org/01t4ttr56,Center for Scalable Data Analytics and Artificial Intelligence,,en: ScaDS.AI,en: Center for Scalable Data Analytics and Artificial Intelligence,Germany,8/19/2024,8/21/2024
https://ror.org/055r0dt08,Faculdade do Futuro,pt: FAF,en: College of Future,pt: Faculdade do Futuro,Brazil,8/19/2024,8/21/2024
https://ror.org/00fjt5570,Best Buy (United States),,en: Best Buy Co Inc,"en: Best Buy, Best Buy (United States)",United States,8/19/2024,8/21/2024
https://ror.org/049wsmj07,Sensetime (China),,"en: Beijing Sensetime Technology Development Co Ltd., Sensetime Group Ltd.; zh: 商汤, 商汤科技","en: Sensetime, Sensetime (China); zh: 商汤集团有限公司",China,8/19/2024,8/21/2024
https://ror.org/024ncvw44,Dataminr (United States),,"en: Dataminr Inc, EBH Enterprises Inc","en: Dataminr, Dataminr (United States)",United States,8/19/2024,8/21/2024
https://ror.org/011bwvz55,Waste Management (United States),,en: WM Intellectual Property Holdings LLC,"en: Waste Management, Waste Management (United States)",United States,8/19/2024,8/21/2024
https://ror.org/03q03zn57,Gap (United States),,,en: Gap (United States),United States,8/19/2024,8/21/2024
https://ror.org/03jnx8g68,Universidad Tecnológica de Coahuila,es: UTC,,es: Universidad Tecnológica de Coahuila,Mexico,8/19/2024,8/21/2024
https://ror.org/002swtn40,JLA Ediciones,es: JLAED,,es: JLA Ediciones,Ecuador,8/19/2024,8/21/2024
https://ror.org/050yr0479,Cohere (Canada),,,"en: Cohere, Cohere (Canada)",United States,8/19/2024,8/21/2024
https://ror.org/05d917r56,Institute for Cultural Research of the National Academy of Arts of Ukraine,en: ICR NAAU,uk: Інститут культурології Національної академії мистецтв України,en: Institute for Cultural Research of the National Academy of Arts of Ukraine,Ukraine,8/19/2024,8/21/2024
https://ror.org/03yajem64,Nisource (United States),,no_lang_code: Nipsco Industries,"no_lang_code: Nisource, Nisource (United States)",United States,8/19/2024,8/21/2024
https://ror.org/00363ea60,Serbian Sociological Association,en: SSA; sr: SSD,"sr: Srpsko sociološko društvo, Српско социолошко друштво",en: Serbian Sociological Association,Serbia,8/19/2024,8/21/2024
https://ror.org/032mytt31,Firstenergy (United States),,,"en: Firstenergy, Firstenergy (United States)",United States,8/19/2024,8/21/2024
https://ror.org/0199vdr69,Principal Financial Group (United States),en: PFG,en: Principal Financial Group Inc,"en: Principal Financial Group, Principal Financial Group (United States)",United States,8/19/2024,8/21/2024
https://ror.org/05783n648,Discover Financial Services (United States),en: DFS,,"en: Discover Financial Services, Discover Financial Services (United States)",United States,8/19/2024,8/21/2024
https://ror.org/049vx3n55,Charles Schwab Corporation (United States),,"en: Charles Schwab, Charles Schwab & Co., Charles Schwab Corp","en: Charles Schwab Corporation, Charles Schwab Corporation (United States)",United States,8/19/2024,8/21/2024
https://ror.org/040zz8080,Cerebras Systems (United States),,"en: Cerebras Systems Inc, Cerebras Systems Inc.","en: Cerebras Systems, Cerebras Systems (United States)",United States,8/19/2024,8/21/2024
https://ror.org/017gb1s53,Collegium Intermarium,,,la: Collegium Intermarium; pl: Uczelnia Collegium Intermarium,Poland,8/19/2024,8/21/2024
https://ror.org/04pq1cz46,Nextera Energy (United States),,en: Nextera Energy Inc,"en: Nextera Energy, Nextera Energy (United States)",United States,8/19/2024,8/21/2024
https://ror.org/05cmv6g68,Horizon Robotics (China),,"en: Beijing Horizon Robotics Technology Development Co LTD, Horizon Robotics, Inc.; no_lang_code: Dipingxian; zh: 地平线","en: Horizon Robotics, Horizon Robotics (China); zh: 北京地平线信息技术有限公司",China,8/19/2024,8/21/2024
https://ror.org/00mwq1g96,Hartford Financial Services (United States),,"en: Hartford Financial Services Group Inc, Hartford Investment Management Co., The Hartford, The Hartford Financial Services Group Inc","en: Hartford Financial Services, Hartford Financial Services (United States)",United States,8/19/2024,8/21/2024
https://ror.org/05cg4bn76,City College of Calamba,en: CCC,,en: City College of Calamba; tl: Dalubhasaan ng Calamba,Philippines,8/19/2024,8/21/2024
https://ror.org/0520xdp94,Kut University College,en: KUTCU,en: Al-Kut University College,en: Kut University College; ar: كلية الكوت الجامعة,Iraq,8/19/2024,8/21/2024
https://ror.org/03ggvqk67,Al-Amal College for Specialized Medical Sciences,en: ACFSMS,,en: Al-Amal College for Specialized Medical Sciences; ar: كلية الأمل للعلوم الطبية التخصصية,Iraq,8/19/2024,8/21/2024
https://ror.org/01ynzx943,Databricks (United States),,en: Databricks Inc,"en: Databricks, Databricks (United States)",United States,8/19/2024,8/21/2024
https://ror.org/02nbck826,Universidad Politécnica de Tecámac,,es: UP Tecámac,es: Universidad Politécnica de Tecámac,Mexico,8/19/2024,8/21/2024
https://ror.org/02b92xv22,Duolingo (United States),,en: Duolingo Inc,"en: Duolingo, Duolingo (United States)",United States,8/19/2024,8/21/2024
https://ror.org/02yr4wk92,Institut et Haute Ecole de la Santé La Source,,"fr: HES-SO Institut et Haute Ecole de la Santé La Source, Haute Ecole de la Santé - La Source; en: HES-SO La Source, School of nursing",fr: Institut et Haute Ecole de la Santé La Source,Switzerland,8/19/2024,8/21/2024
https://ror.org/003nx8950,BlackSky Global (United States),,en: BlackSky Aerospace,"en: BlackSky Global, BlackSky Global (United States)",United States,8/19/2024,8/21/2024
https://ror.org/058svmp18,Alcaldía de Barranquilla,es: ABQA,es: Alcaldía Distrital de Barranquilla,es: Alcaldía de Barranquilla,Colombia,8/19/2024,8/21/2024
https://ror.org/03jg63j21,Instituto Tecnológico Superior de Tantoyuca,es: ITSTa,es: ITS de Tantoyuca,es: Instituto Tecnológico Superior de Tantoyuca,Mexico,8/19/2024,8/21/2024
https://ror.org/05d37ka75,Freies Institut für Bauforschung und Dokumentation e.V.,de: IBD,"en: Free Institute for Building Research and Documentation, Free Institute for Building Research and Documentation e.V.; de: Freies Institut für Bauforschung und Dokumentation",de: Freies Institut für Bauforschung und Dokumentation e.V.,Germany,8/19/2024,8/21/2024
https://ror.org/05252fg05,Deraya University,,,en: Deraya University; ar: جامعة دراية,Egypt,8/19/2024,8/21/2024
https://ror.org/02w12zj89,Nio (China),,"en: Blue Sky Coming, NextEV, Shanghai Weilai Automobile Co Ltd; no_lang_code: Nextcar, Nio Inc, Nio Limited, Weilai; zh: 蔚来","no_lang_code: Nio, Nio (China); zh: 上海蔚来汽车有限公司",China,8/19/2024,8/21/2024
https://ror.org/001rm8957,Centre for Hydraulic Research,,en: Centre for Hydraulic Research spol. s r.o,en: Centre for Hydraulic Research; cs: Centrum hydraulického výzkumu spol. s r.o.,Czechia,8/19/2024,8/21/2024
https://ror.org/02gqdm821,"Epi Biotech Co., Ltd. (South Korea)",,"no_lang_code: Epi Biotech, Epi Biotech Co., Epibiotech, Stemore","no_lang_code: Epi Biotech Co., Ltd., Epi Biotech Co., Ltd. (South Korea); ko: 에피바이오텍",South Korea,8/19/2024,8/21/2024
https://ror.org/0279hze33,Citizens Financial Group (United States),en: CFG,"en: Citizens Bank, Citizens Bank N.A., Citizens Financial, Citizens Financial Group Inc","en: Citizens Financial Group, Citizens Financial Group (United States)",United States,8/19/2024,8/21/2024
https://ror.org/02e15es11,Marathon Petroleum (United States),,en: Marathon Petroleum Corporation,"en: Marathon Petroleum, Marathon Petroleum (United States)",United States,8/19/2024,8/21/2024
