id,ror_display,acronym,alias,label,country_name,created,last_modified
https://ror.org/03ngg2631,Ministry of Defence of the Russian Federation,,,en: Ministry of Defence of the Russian Federation; ru: Министерство обороны Российской Федерации,Russia,11/14/2018,8/21/2024
https://ror.org/025wndx93,Université de Parakou,no_lang_code: UP,,en: University of Parakou; fr: Université de Parakou,Benin,11/14/2018,8/21/2024
https://ror.org/0406gha72,"University of Nevada, Las Vegas",no_lang_code: UNLV,,"es: Universidad de Nevada, Las Vegas; en: University of Nevada, Las Vegas; fr: Université du Nevada à las Vegas",United States,11/14/2018,8/21/2024
https://ror.org/00d0nc645,Microsoft (United States),,no_lang_code: Microsoft Corporation,no_lang_code: Microsoft (United States),United States,11/14/2018,8/21/2024
https://ror.org/01k5qnb77,Robert Koch Institute,no_lang_code: RKI,,en: Robert Koch Institute; de: Robert Koch-Institut,Germany,11/14/2018,8/21/2024
https://ror.org/04fq9j139,Max Planck Institute for Intelligent Systems,no_lang_code: MPI-IS,,en: Max Planck Institute for Intelligent Systems; de: Max-Planck-Institut für Intelligente Systeme,Germany,11/14/2018,8/21/2024
https://ror.org/03m2x1q45,University of Arizona,no_lang_code: UA,,es: Universidad de Arizona; en: University of Arizona,United States,11/14/2018,8/21/2024
https://ror.org/03k1gpj17,Colorado State University,no_lang_code: CSU,"en: Colorado Agricultural College, Colorado State College of Agriculture and Mechanic Arts",en: Colorado State University; es: Universidad Estatal de Colorado; fr: Université d'État du colorado,United States,11/14/2018,8/21/2024
https://ror.org/02gn3zg65,Colorado State University Pueblo,,en: CSU–Pueblo,en: Colorado State University Pueblo,United States,11/14/2018,8/21/2024
https://ror.org/02w0trx84,Montana State University,no_lang_code: MSU,en: Agricultural College of the State of Montana,en: Montana State University,United States,11/14/2018,8/21/2024
https://ror.org/0046gcs23,Max Planck Institute for Infection Biology,,,en: Max Planck Institute for Infection Biology; de: Max-Planck-Institut für Infektionsbiologie,Germany,11/14/2018,8/21/2024
https://ror.org/025fw7a54,Friedrich-Loeffler-Institut,no_lang_code: FLI,de: Friedrich-Loeffler-Institut Bundesforschungsinstitut für Tiergesundheit; en: Friedrich-Loeffler-Institut Federal Research Institute for Animal Health,de: Friedrich-Loeffler-Institut,Germany,11/14/2018,8/21/2024
https://ror.org/03dcxwy38,Taiwan Space Agency,no_lang_code: NSPO,"en: National Space Organization, National Space Program Office",en: Taiwan Space Agency; zh: 國家太空中心,Taiwan,11/14/2018,8/21/2024
https://ror.org/05kpkpg04,Centre de Coopération Internationale en Recherche Agronomique pour le Développement,no_lang_code: CIRAD,,fr: Centre de Coopération Internationale en Recherche Agronomique pour le Développement; en: French Agricultural Research Centre for International Development,France,11/14/2018,8/21/2024
https://ror.org/036266993,National Renewable Energy Laboratory,no_lang_code: NREL,"en: Office of Energy Efficiency and Renewable Energy National Renewable Energy Laboratory, United States Department of Energy Office of Energy Efficiency and Renewable Energy National Renewable Energy Laboratory",en: National Renewable Energy Laboratory,United States,11/14/2018,8/21/2024
https://ror.org/025vngs54,Universitätsmedizin Greifswald,de: UMG,en: University Medicine Greifswald,"en: Greifswald University Hospital, Greifswald University Medicine, University Medicine of Greifswald; de: Universitätsmedizin Greifswald",Germany,11/14/2018,8/21/2024
https://ror.org/02dr9m704,Wincanton Community Hospital,,,en: Wincanton Community Hospital,United Kingdom,11/14/2018,8/21/2024
https://ror.org/02jet3w32,LMU Klinikum,,,de: LMU Klinikum,Germany,11/14/2018,8/21/2024
https://ror.org/051escj72,Université de Montpellier,,,en: University of Montpellier; fr: Université de Montpellier,France,11/14/2018,8/21/2024
https://ror.org/00jz07n34,South Petherton Community Hospital,,,en: South Petherton Community Hospital,United Kingdom,11/14/2018,8/21/2024
https://ror.org/00v5nyn36,Yeovil District Hospital NHS Foundation Trust,,,en: Yeovil District Hospital NHS Foundation Trust,United Kingdom,11/14/2018,8/21/2024
https://ror.org/013msgt25,General Electric (United States),no_lang_code: GE,,no_lang_code: General Electric (United States),United States,11/14/2018,8/21/2024
https://ror.org/007h1qz76,Phramongkutklao Hospital,,,no_lang_code: Phramongkutklao Hospital,Thailand,11/14/2018,8/21/2024
https://ror.org/05v5aya38,West Mendip Community Hospital,,,en: West Mendip Community Hospital,United Kingdom,11/14/2018,8/21/2024
https://ror.org/02kb89c09,University of Sciences and Technology Houari Boumediene,no_lang_code: USTHB,,en: University of Sciences and Technology Houari Boumediene; fr: Université des Sciences et de la Technologie Houari-Boumediene; ar: جامعة العلوم والتكنولوجيا هواري بومدين,Algeria,11/14/2018,8/21/2024
https://ror.org/04vmke174,National Center for Infectious Diseases,no_lang_code: NCID,,en: National Center for Infectious Diseases,United States,11/14/2018,8/21/2024
https://ror.org/00m0j3d84,Daimler (Germany),,"no_lang_code: Daimler-Benz, DaimlerChrysler",no_lang_code: Daimler (Germany),Germany,11/14/2018,8/21/2024
https://ror.org/04bsgk835,Ekologické Služby (Czechia),,,"no_lang_code: Ekologické Služby (Czechia); cs: Ekologické služby, s.r.o",Czechia,11/14/2018,8/21/2024
https://ror.org/023pm6532,An Giang University,no_lang_code: AGU,,en: An Giang University; vi: Trường Đại học An Giang,Vietnam,11/14/2018,8/21/2024
https://ror.org/055rn2a38,Mercedes-Benz (Germany),,,no_lang_code: Mercedes-Benz (Germany),Germany,11/14/2018,8/21/2024
https://ror.org/01y2jtd41,University of Wisconsin–Madison,no_lang_code: UW,en: UW–Madison,es: Universidad de Wisconsin-Madison; en: University of Wisconsin–Madison; fr: Université du Wisconsin à Madison,United States,11/14/2018,8/21/2024
https://ror.org/04y8cs423,École Nationale Supérieure des Mines de Paris,no_lang_code: ENSMP,"fr: Mines Paris - PSL, Mines Paris, Université PSL, Mines ParisTech, École des Mines de Paris","en: Mines Paris, PSL University; fr: École Nationale Supérieure des Mines de Paris",France,11/14/2018,8/21/2024
https://ror.org/05mhxe367,Beethoven-Haus Bonn,,"en: Beethoven House, Beethoven House Bonn; de: Beethoven-Haus",de: Beethoven-Haus Bonn,Germany,11/14/2018,8/21/2024
https://ror.org/00wymkh76,Pima Community College,no_lang_code: PCC,,en: Pima Community College,United States,11/14/2018,8/21/2024
https://ror.org/05p1j8758,Kansas State University,,en: K-State,en: Kansas State University; es: Universidad Estatal de Kansas; fr: Université d'État du kansas,United States,11/14/2018,8/21/2024
https://ror.org/05wcstg80,National Applied Research Laboratories,,no_lang_code: NARLabs,en: National Applied Research Laboratories; zh: 財團法人國家實驗研究院,Taiwan,11/14/2018,8/21/2024
https://ror.org/02x2vzy16,Dene Barton Community Hospital,,,en: Dene Barton Community Hospital,United Kingdom,11/14/2018,8/21/2024
https://ror.org/0064kty71,Sun Yat-sen University,,,en: Sun Yat-sen University; zh: 中山大学,China,11/14/2018,8/21/2024
https://ror.org/0512cxv65,Seiko (United States),,no_lang_code: Seiko Holdings,no_lang_code: Seiko (United States),United States,11/14/2018,8/21/2024
https://ror.org/0191b3351,VID Specialized University,no_lang_code: VID,,en: VID Specialized University; no: VID Vitenskapelige Høgskole,Norway,11/14/2018,8/21/2024
https://ror.org/02yyskm09,Abbès Laghrour University of Khenchela,,,en: Abbès Laghrour University of Khenchela; ar: جامعة عباس لغرور خنشلة,Algeria,11/14/2018,8/21/2024
https://ror.org/05jk8e518,Universidad de Los Lagos,,en: University of Los Lagos,es: Universidad de Los Lagos,Chile,11/14/2018,8/21/2024
https://ror.org/047rhhm47,Brigham Young University,no_lang_code: BYU,,en: Brigham Young University,United States,11/14/2018,8/21/2024
https://ror.org/03wmf1y16,University of Colorado Anschutz Medical Campus,,en: CU Anschutz Medical Campus,en: University of Colorado Anschutz Medical Campus,United States,11/14/2018,8/21/2024
https://ror.org/052gyqs21,T. Rowe Price Program for Charitable Giving,,,en: T. Rowe Price Program for Charitable Giving,United States,11/14/2018,8/21/2024
https://ror.org/01mwmfm08,Concord University,,,en: Concord University,United States,11/14/2018,8/21/2024
https://ror.org/00e2ydp85,NeuroInDx (United States),,,no_lang_code: NeuroInDx (United States),United States,11/14/2018,8/21/2024
https://ror.org/02xs3dj23,Western Colorado University,,en: Western State Colorado University,en: Western Colorado University,United States,11/14/2018,8/21/2024
https://ror.org/045495t75,Ifo Institute for Economic Research,,en: Ifo Institute – Leibniz Institute for Economic Research,en: Ifo Institute for Economic Research; de: ifo Institut für Wirtschaftsforschung,Germany,11/14/2018,8/21/2024
https://ror.org/05cvfcr44,NSF National Center for Atmospheric Research,no_lang_code: NCAR,"en: National Center for Atmospheric Research, National Science Foundation National Center for Atmospheric Research",en: NSF National Center for Atmospheric Research,United States,11/14/2018,8/21/2024
https://ror.org/02xyv8p74,Shepton Mallet Community Hospital,,,en: Shepton Mallet Community Hospital,United Kingdom,11/14/2018,8/21/2024
https://ror.org/057er4c39,Laboratoire Traitement et Communication de l’Information,no_lang_code: LTCI,en: LTCI Lab,fr: Laboratoire Traitement et Communication de l’Information,France,11/14/2018,8/21/2024
https://ror.org/036ak4h42,Nature Conservation Agency of the Czech Republic,"no_lang_code: AOPK ČR, NCA CR",cs: Agentura ochrany přírody a krajiny ČR,de: Agentur für Natur- und Landschaftsschutz der Tschechischen Republik; en: Nature Conservation Agency of the Czech Republic,Czechia,11/14/2018,8/21/2024
https://ror.org/02ja00s57,Cobham (United States),"en: CAES, FRL","en: Cobham Advanced Electronic Solutions, Flight Refuelling Limited",en: Cobham (United States),United States,11/14/2018,8/21/2024
https://ror.org/01psx1920,National Academy of Arts,"no_lang_code: NAA, НХА",,en: National Academy of Arts; bg: Национална художествена академия,Bulgaria,11/14/2018,8/21/2024
https://ror.org/016bysn57,University of Northern Colorado,no_lang_code: UNC,"en: Colorado State College, Colorado State College of Education, State Normal School",en: University of Northern Colorado,United States,11/14/2018,8/21/2024
https://ror.org/02jh2mm49,Olomouc Research Library,,en: Research Library in Olomouc,en: Olomouc Research Library; cs: Vědecká knihovna v Olomouci; de: Wissenschaftliche Bibliothek Olomouc,Czechia,11/14/2018,8/21/2024
https://ror.org/01ev6a639,Research International (United States),,,no_lang_code: Research International (United States),United States,11/14/2018,8/21/2024
https://ror.org/05q3vnk25,Institut de Recherche pour le Développement,no_lang_code: IRD,,fr: Institut de Recherche pour le Développement; en: Institute of Research for Development,France,11/14/2018,8/21/2024
https://ror.org/01bvh8x83,Sigma Group (Czechia),,,no_lang_code: Sigma Group (Czechia),Czechia,11/14/2018,8/21/2024
https://ror.org/014zc6253,Institute of Marine Biotechnology,,de: IMaB,de: Institut für Marine Biotechnologie; en: Institute of Marine Biotechnology,Germany,11/14/2018,8/21/2024
https://ror.org/054spjc55,University of Colorado Colorado Springs,no_lang_code: UCCS,,es: Universidad de Colorado en Colorado Springs; en: University of Colorado Colorado Springs; fr: Université du Colorado à Colorado Springs,United States,11/14/2018,8/21/2024
https://ror.org/03hbp5t65,University of Idaho,no_lang_code: UI,,es: Universidad de Idaho; en: University of Idaho,United States,11/14/2018,8/21/2024
https://ror.org/055s37c97,Leibniz-Institut für Naturstoff-Forschung und Infektionsbiologie e. V. - Hans-Knöll-Institut (HKI),no_lang_code: HKI,"en: Hans Knöll Institute, Leibniz Institute for Natural Product Research and Infection Biology, Leibniz Institute for Natural Product Research and Infection Biology Hans Knöll Institute; de: Leibniz HKI, Leibniz-Institut für Naturstoff-Forschung und Infektionsbiologie, Leibniz-Institut für Naturstoff-Forschung und Infektionsbiologie Hans-Knöll-Institut, Leibniz-Institut für Naturstoff-Forschung und Infektionsbiologie e. V.",de: Leibniz-Institut für Naturstoff-Forschung und Infektionsbiologie e. V. - Hans-Knöll-Institut (HKI),Germany,11/14/2018,8/21/2024
https://ror.org/01b436806,CIRED,,"fr: Centre International de Recherche sur l'Environnement et le Developpement, UMR CIRED; en: International Research Center on Environment and Development","fr: CIRED, Centre international de recherche sur l'environnement et le développement; en: Centre for International Research on Environment and Development",France,11/14/2018,8/21/2024
https://ror.org/014kv8184,Grand Canyon University,no_lang_code: GCU,,en: Grand Canyon University,United States,11/14/2018,8/21/2024
https://ror.org/010nsgg66,Technische Universität Braunschweig,,,en: TU Braunschweig; de: Technische Universität Braunschweig,Germany,11/14/2018,8/21/2024
https://ror.org/01gyxrk03,Université de Picardie Jules Verne,no_lang_code: UPJV,,ca: Universitat de Picardia; en: University of Picardie Jules Verne; fr: Université de Picardie Jules Verne,France,11/14/2018,8/21/2024
